condition,probe_pid,gallery_pid,label,holistic_dist,eer_threshold,holistic_decision,forensic_class
Dual_Occlusion,0023,0019,impostor,1.137707,0.978187,REJECT,TR
Dual_Occlusion,0023,0020,impostor,0.944454,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0021,impostor,1.284264,0.978187,REJECT,TR
Dual_Occlusion,0023,0022,impostor,1.028322,0.978187,REJECT,TR
Dual_Occlusion,0023,0023,genuine,0.98216,0.978187,REJECT,FR
Dual_Occlusion,0023,0024,impostor,1.016485,0.978187,REJECT,TR
Dual_Occlusion,0023,0025,impostor,1.173952,0.978187,REJECT,TR
Dual_Occlusion,0023,0026,impostor,0.928676,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0027,impostor,0.921022,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0001,impostor,1.011974,0.978187,REJECT,TR
Dual_Occlusion,0023,0003,impostor,1.031294,0.978187,REJECT,TR
Dual_Occlusion,0023,0004,impostor,1.056527,0.978187,REJECT,TR
Dual_Occlusion,0023,0005,impostor,0.977495,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0006,impostor,1.175517,0.978187,REJECT,TR
Dual_Occlusion,0023,0007,impostor,1.050018,0.978187,REJECT,TR
Dual_Occlusion,0023,0009,impostor,0.962028,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0010,impostor,1.036504,0.978187,REJECT,TR
Dual_Occlusion,0023,0011,impostor,1.206094,0.978187,REJECT,TR
Dual_Occlusion,0023,0012,impostor,0.871199,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0013,impostor,1.016096,0.978187,REJECT,TR
Dual_Occlusion,0023,0014,impostor,0.877968,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0015,impostor,0.868432,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0016,impostor,0.96709,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0017,impostor,0.881863,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0018,impostor,1.089028,0.978187,REJECT,TR
Dual_Occlusion,0023,0019,impostor,1.071491,0.978187,REJECT,TR
Dual_Occlusion,0023,0020,impostor,0.950452,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0021,impostor,1.263761,0.978187,REJECT,TR
Dual_Occlusion,0023,0022,impostor,1.008018,0.978187,REJECT,TR
Dual_Occlusion,0023,0023,genuine,1.002066,0.978187,REJECT,FR
Dual_Occlusion,0023,0024,impostor,1.047595,0.978187,REJECT,TR
Dual_Occlusion,0023,0025,impostor,1.131007,0.978187,REJECT,TR
Dual_Occlusion,0023,0026,impostor,0.916731,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0027,impostor,1.012916,0.978187,REJECT,TR
Dual_Occlusion,0023,0001,impostor,1.034668,0.978187,REJECT,TR
Dual_Occlusion,0023,0003,impostor,1.028004,0.978187,REJECT,TR
Dual_Occlusion,0023,0004,impostor,1.028041,0.978187,REJECT,TR
Dual_Occlusion,0023,0005,impostor,1.026149,0.978187,REJECT,TR
Dual_Occlusion,0023,0006,impostor,1.162626,0.978187,REJECT,TR
Dual_Occlusion,0023,0007,impostor,1.100393,0.978187,REJECT,TR
Dual_Occlusion,0023,0009,impostor,1.000662,0.978187,REJECT,TR
Dual_Occlusion,0023,0010,impostor,1.076477,0.978187,REJECT,TR
Dual_Occlusion,0023,0011,impostor,1.238372,0.978187,REJECT,TR
Dual_Occlusion,0023,0012,impostor,0.90555,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0013,impostor,1.004783,0.978187,REJECT,TR
Dual_Occlusion,0023,0014,impostor,0.909502,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0015,impostor,0.812781,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0016,impostor,1.016073,0.978187,REJECT,TR
Dual_Occlusion,0023,0017,impostor,0.91754,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0018,impostor,1.140667,0.978187,REJECT,TR
Dual_Occlusion,0023,0019,impostor,1.097422,0.978187,REJECT,TR
Dual_Occlusion,0023,0020,impostor,0.956757,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0021,impostor,1.283841,0.978187,REJECT,TR
Dual_Occlusion,0023,0022,impostor,1.037911,0.978187,REJECT,TR
Dual_Occlusion,0023,0023,genuine,1.003887,0.978187,REJECT,FR
Dual_Occlusion,0023,0024,impostor,1.013846,0.978187,REJECT,TR
Dual_Occlusion,0023,0025,impostor,1.126982,0.978187,REJECT,TR
Dual_Occlusion,0023,0026,impostor,0.926791,0.978187,ACCEPT,FA
Dual_Occlusion,0023,0027,impostor,1.035268,0.978187,REJECT,TR
Dual_Occlusion,0024,0001,impostor,0.98564,0.978187,REJECT,TR
Dual_Occlusion,0024,0003,impostor,1.030689,0.978187,REJECT,TR
Dual_Occlusion,0024,0004,impostor,0.958033,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0005,impostor,1.057996,0.978187,REJECT,TR
Dual_Occlusion,0024,0006,impostor,0.97952,0.978187,REJECT,TR
Dual_Occlusion,0024,0007,impostor,0.947687,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0009,impostor,0.899736,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0010,impostor,0.995573,0.978187,REJECT,TR
Dual_Occlusion,0024,0011,impostor,0.902859,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0012,impostor,0.920716,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0013,impostor,0.866743,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0014,impostor,1.102443,0.978187,REJECT,TR
Dual_Occlusion,0024,0015,impostor,1.051562,0.978187,REJECT,TR
Dual_Occlusion,0024,0016,impostor,0.942096,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0017,impostor,0.931093,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0018,impostor,0.991542,0.978187,REJECT,TR
Dual_Occlusion,0024,0019,impostor,1.034016,0.978187,REJECT,TR
Dual_Occlusion,0024,0020,impostor,0.891186,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0021,impostor,1.081605,0.978187,REJECT,TR
Dual_Occlusion,0024,0022,impostor,0.947488,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0023,impostor,1.056903,0.978187,REJECT,TR
Dual_Occlusion,0024,0024,genuine,0.988974,0.978187,REJECT,FR
Dual_Occlusion,0024,0025,impostor,1.051505,0.978187,REJECT,TR
Dual_Occlusion,0024,0026,impostor,1.044967,0.978187,REJECT,TR
Dual_Occlusion,0024,0027,impostor,0.93131,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0001,impostor,1.030624,0.978187,REJECT,TR
Dual_Occlusion,0024,0003,impostor,1.008212,0.978187,REJECT,TR
Dual_Occlusion,0024,0004,impostor,0.981435,0.978187,REJECT,TR
Dual_Occlusion,0024,0005,impostor,1.086365,0.978187,REJECT,TR
Dual_Occlusion,0024,0006,impostor,0.971771,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0007,impostor,0.962864,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0009,impostor,0.944458,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0010,impostor,1.059461,0.978187,REJECT,TR
Dual_Occlusion,0024,0011,impostor,1.002913,0.978187,REJECT,TR
Dual_Occlusion,0024,0012,impostor,0.97581,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0013,impostor,0.958575,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0014,impostor,1.042159,0.978187,REJECT,TR
Dual_Occlusion,0024,0015,impostor,0.943049,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0016,impostor,1.001676,0.978187,REJECT,TR
Dual_Occlusion,0024,0017,impostor,0.911131,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0018,impostor,1.050449,0.978187,REJECT,TR
Dual_Occlusion,0024,0019,impostor,1.062485,0.978187,REJECT,TR
Dual_Occlusion,0024,0020,impostor,0.946133,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0021,impostor,1.135579,0.978187,REJECT,TR
Dual_Occlusion,0024,0022,impostor,1.007305,0.978187,REJECT,TR
Dual_Occlusion,0024,0023,impostor,1.105417,0.978187,REJECT,TR
Dual_Occlusion,0024,0024,genuine,0.869823,0.978187,ACCEPT,TA
Dual_Occlusion,0024,0025,impostor,1.012239,0.978187,REJECT,TR
Dual_Occlusion,0024,0026,impostor,1.016057,0.978187,REJECT,TR
Dual_Occlusion,0024,0027,impostor,1.025405,0.978187,REJECT,TR
Dual_Occlusion,0024,0001,impostor,1.017022,0.978187,REJECT,TR
Dual_Occlusion,0024,0003,impostor,1.003134,0.978187,REJECT,TR
Dual_Occlusion,0024,0004,impostor,0.951358,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0005,impostor,1.080279,0.978187,REJECT,TR
Dual_Occlusion,0024,0006,impostor,0.95403,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0007,impostor,0.920318,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0009,impostor,0.94075,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0010,impostor,1.052313,0.978187,REJECT,TR
Dual_Occlusion,0024,0011,impostor,1.008648,0.978187,REJECT,TR
Dual_Occlusion,0024,0012,impostor,0.9635,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0013,impostor,0.929279,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0014,impostor,1.062872,0.978187,REJECT,TR
Dual_Occlusion,0024,0015,impostor,0.927499,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0016,impostor,0.960127,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0017,impostor,0.898266,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0018,impostor,1.075609,0.978187,REJECT,TR
Dual_Occlusion,0024,0019,impostor,1.071141,0.978187,REJECT,TR
Dual_Occlusion,0024,0020,impostor,0.933999,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0021,impostor,1.112324,0.978187,REJECT,TR
Dual_Occlusion,0024,0022,impostor,0.94146,0.978187,ACCEPT,FA
Dual_Occlusion,0024,0023,impostor,1.062448,0.978187,REJECT,TR
Dual_Occlusion,0024,0024,genuine,0.859934,0.978187,ACCEPT,TA
Dual_Occlusion,0024,0025,impostor,0.992881,0.978187,REJECT,TR
Dual_Occlusion,0024,0026,impostor,1.005682,0.978187,REJECT,TR
Dual_Occlusion,0024,0027,impostor,1.03416,0.978187,REJECT,TR
Dual_Occlusion,0025,0001,impostor,0.997963,0.978187,REJECT,TR
Dual_Occlusion,0025,0003,impostor,0.912716,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0004,impostor,1.07963,0.978187,REJECT,TR
Dual_Occlusion,0025,0005,impostor,1.01409,0.978187,REJECT,TR
Dual_Occlusion,0025,0006,impostor,1.118248,0.978187,REJECT,TR
Dual_Occlusion,0025,0007,impostor,0.937432,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0009,impostor,0.989564,0.978187,REJECT,TR
Dual_Occlusion,0025,0010,impostor,0.952374,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0011,impostor,1.166816,0.978187,REJECT,TR
Dual_Occlusion,0025,0012,impostor,0.924451,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0013,impostor,0.968372,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0014,impostor,0.922288,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0015,impostor,0.822933,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0016,impostor,0.875498,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0017,impostor,0.761085,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0018,impostor,1.04544,0.978187,REJECT,TR
Dual_Occlusion,0025,0019,impostor,1.024024,0.978187,REJECT,TR
Dual_Occlusion,0025,0020,impostor,0.956616,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0021,impostor,1.184173,0.978187,REJECT,TR
Dual_Occlusion,0025,0022,impostor,0.938863,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0023,impostor,0.970457,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0024,impostor,0.938247,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0025,genuine,0.955649,0.978187,ACCEPT,TA
Dual_Occlusion,0025,0026,impostor,0.960641,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0027,impostor,0.970876,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0001,impostor,1.021213,0.978187,REJECT,TR
Dual_Occlusion,0025,0003,impostor,0.952793,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0004,impostor,1.06494,0.978187,REJECT,TR
Dual_Occlusion,0025,0005,impostor,1.007414,0.978187,REJECT,TR
Dual_Occlusion,0025,0006,impostor,1.09552,0.978187,REJECT,TR
Dual_Occlusion,0025,0007,impostor,1.068603,0.978187,REJECT,TR
Dual_Occlusion,0025,0009,impostor,0.874635,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0010,impostor,0.985502,0.978187,REJECT,TR
Dual_Occlusion,0025,0011,impostor,1.08315,0.978187,REJECT,TR
Dual_Occlusion,0025,0012,impostor,0.858422,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0013,impostor,0.922892,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0014,impostor,0.955606,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0015,impostor,0.820784,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0016,impostor,0.889944,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0017,impostor,0.846337,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0018,impostor,1.100471,0.978187,REJECT,TR
Dual_Occlusion,0025,0019,impostor,1.194252,0.978187,REJECT,TR
Dual_Occlusion,0025,0020,impostor,0.957969,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0021,impostor,1.253168,0.978187,REJECT,TR
Dual_Occlusion,0025,0022,impostor,0.928303,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0023,impostor,0.948822,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0024,impostor,1.017839,0.978187,REJECT,TR
Dual_Occlusion,0025,0025,genuine,1.066438,0.978187,REJECT,FR
Dual_Occlusion,0025,0026,impostor,0.974662,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0027,impostor,0.878311,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0001,impostor,0.997583,0.978187,REJECT,TR
Dual_Occlusion,0025,0003,impostor,0.926078,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0004,impostor,1.043566,0.978187,REJECT,TR
Dual_Occlusion,0025,0005,impostor,1.018126,0.978187,REJECT,TR
Dual_Occlusion,0025,0006,impostor,1.105401,0.978187,REJECT,TR
Dual_Occlusion,0025,0007,impostor,1.073996,0.978187,REJECT,TR
Dual_Occlusion,0025,0009,impostor,0.941766,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0010,impostor,0.985577,0.978187,REJECT,TR
Dual_Occlusion,0025,0011,impostor,1.134088,0.978187,REJECT,TR
Dual_Occlusion,0025,0012,impostor,0.857045,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0013,impostor,0.980922,0.978187,REJECT,TR
Dual_Occlusion,0025,0014,impostor,0.951206,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0015,impostor,0.800134,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0016,impostor,0.882068,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0017,impostor,0.829822,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0018,impostor,1.017824,0.978187,REJECT,TR
Dual_Occlusion,0025,0019,impostor,1.115844,0.978187,REJECT,TR
Dual_Occlusion,0025,0020,impostor,0.946942,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0021,impostor,1.259546,0.978187,REJECT,TR
Dual_Occlusion,0025,0022,impostor,1.008748,0.978187,REJECT,TR
Dual_Occlusion,0025,0023,impostor,1.007458,0.978187,REJECT,TR
Dual_Occlusion,0025,0024,impostor,1.052036,0.978187,REJECT,TR
Dual_Occlusion,0025,0025,genuine,1.013205,0.978187,REJECT,FR
Dual_Occlusion,0025,0026,impostor,0.987987,0.978187,REJECT,TR
Dual_Occlusion,0025,0027,impostor,0.928964,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0001,impostor,0.971667,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0003,impostor,0.922155,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0004,impostor,0.967566,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0005,impostor,1.036606,0.978187,REJECT,TR
Dual_Occlusion,0025,0006,impostor,1.059023,0.978187,REJECT,TR
Dual_Occlusion,0025,0007,impostor,1.01199,0.978187,REJECT,TR
Dual_Occlusion,0025,0009,impostor,0.962584,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0010,impostor,0.933326,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0011,impostor,1.160917,0.978187,REJECT,TR
Dual_Occlusion,0025,0012,impostor,0.953096,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0013,impostor,0.93389,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0014,impostor,0.96229,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0015,impostor,0.800643,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0016,impostor,0.890894,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0017,impostor,0.794519,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0018,impostor,0.968439,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0019,impostor,1.045935,0.978187,REJECT,TR
Dual_Occlusion,0025,0020,impostor,0.893656,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0021,impostor,1.197589,0.978187,REJECT,TR
Dual_Occlusion,0025,0022,impostor,1.028622,0.978187,REJECT,TR
Dual_Occlusion,0025,0023,impostor,0.984192,0.978187,REJECT,TR
Dual_Occlusion,0025,0024,impostor,1.06968,0.978187,REJECT,TR
Dual_Occlusion,0025,0025,genuine,0.931657,0.978187,ACCEPT,TA
Dual_Occlusion,0025,0026,impostor,1.040535,0.978187,REJECT,TR
Dual_Occlusion,0025,0027,impostor,0.974113,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0001,impostor,0.979848,0.978187,REJECT,TR
Dual_Occlusion,0025,0003,impostor,0.928052,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0004,impostor,0.954426,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0005,impostor,1.030541,0.978187,REJECT,TR
Dual_Occlusion,0025,0006,impostor,1.014822,0.978187,REJECT,TR
Dual_Occlusion,0025,0007,impostor,1.00314,0.978187,REJECT,TR
Dual_Occlusion,0025,0009,impostor,0.992813,0.978187,REJECT,TR
Dual_Occlusion,0025,0010,impostor,0.915044,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0011,impostor,1.175199,0.978187,REJECT,TR
Dual_Occlusion,0025,0012,impostor,1.007216,0.978187,REJECT,TR
Dual_Occlusion,0025,0013,impostor,0.943508,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0014,impostor,0.989705,0.978187,REJECT,TR
Dual_Occlusion,0025,0015,impostor,0.802865,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0016,impostor,0.889078,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0017,impostor,0.745013,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0018,impostor,1.003874,0.978187,REJECT,TR
Dual_Occlusion,0025,0019,impostor,1.025639,0.978187,REJECT,TR
Dual_Occlusion,0025,0020,impostor,0.885696,0.978187,ACCEPT,FA
Dual_Occlusion,0025,0021,impostor,1.158328,0.978187,REJECT,TR
Dual_Occlusion,0025,0022,impostor,0.988703,0.978187,REJECT,TR
Dual_Occlusion,0025,0023,impostor,0.994706,0.978187,REJECT,TR
Dual_Occlusion,0025,0024,impostor,1.016255,0.978187,REJECT,TR
Dual_Occlusion,0025,0025,genuine,0.897355,0.978187,ACCEPT,TA
Dual_Occlusion,0025,0026,impostor,1.014597,0.978187,REJECT,TR
Dual_Occlusion,0025,0027,impostor,0.986909,0.978187,REJECT,TR
Dual_Occlusion,0026,0001,impostor,1.002524,0.978187,REJECT,TR
Dual_Occlusion,0026,0003,impostor,0.976186,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0004,impostor,0.996042,0.978187,REJECT,TR
Dual_Occlusion,0026,0005,impostor,1.139344,0.978187,REJECT,TR
Dual_Occlusion,0026,0006,impostor,1.213928,0.978187,REJECT,TR
Dual_Occlusion,0026,0007,impostor,1.09976,0.978187,REJECT,TR
Dual_Occlusion,0026,0009,impostor,0.938754,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0010,impostor,1.046656,0.978187,REJECT,TR
Dual_Occlusion,0026,0011,impostor,1.169586,0.978187,REJECT,TR
Dual_Occlusion,0026,0012,impostor,0.806669,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0013,impostor,0.960547,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0014,impostor,0.950945,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0015,impostor,0.905434,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0016,impostor,0.985547,0.978187,REJECT,TR
Dual_Occlusion,0026,0017,impostor,0.992382,0.978187,REJECT,TR
Dual_Occlusion,0026,0018,impostor,1.034046,0.978187,REJECT,TR
Dual_Occlusion,0026,0019,impostor,1.149342,0.978187,REJECT,TR
Dual_Occlusion,0026,0020,impostor,0.99782,0.978187,REJECT,TR
Dual_Occlusion,0026,0021,impostor,1.308144,0.978187,REJECT,TR
Dual_Occlusion,0026,0022,impostor,1.054316,0.978187,REJECT,TR
Dual_Occlusion,0026,0023,impostor,1.044779,0.978187,REJECT,TR
Dual_Occlusion,0026,0024,impostor,1.104814,0.978187,REJECT,TR
Dual_Occlusion,0026,0025,impostor,1.202942,0.978187,REJECT,TR
Dual_Occlusion,0026,0026,genuine,0.963038,0.978187,ACCEPT,TA
Dual_Occlusion,0026,0027,impostor,0.804703,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0001,impostor,1.035011,0.978187,REJECT,TR
Dual_Occlusion,0026,0003,impostor,0.956876,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0004,impostor,0.984143,0.978187,REJECT,TR
Dual_Occlusion,0026,0005,impostor,1.12103,0.978187,REJECT,TR
Dual_Occlusion,0026,0006,impostor,1.16924,0.978187,REJECT,TR
Dual_Occlusion,0026,0007,impostor,1.148637,0.978187,REJECT,TR
Dual_Occlusion,0026,0009,impostor,0.909367,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0010,impostor,1.056236,0.978187,REJECT,TR
Dual_Occlusion,0026,0011,impostor,1.165263,0.978187,REJECT,TR
Dual_Occlusion,0026,0012,impostor,0.846411,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0013,impostor,0.944963,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0014,impostor,0.955872,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0015,impostor,0.853869,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0016,impostor,0.972553,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0017,impostor,1.019766,0.978187,REJECT,TR
Dual_Occlusion,0026,0018,impostor,1.031188,0.978187,REJECT,TR
Dual_Occlusion,0026,0019,impostor,1.152447,0.978187,REJECT,TR
Dual_Occlusion,0026,0020,impostor,1.03056,0.978187,REJECT,TR
Dual_Occlusion,0026,0021,impostor,1.291135,0.978187,REJECT,TR
Dual_Occlusion,0026,0022,impostor,1.056057,0.978187,REJECT,TR
Dual_Occlusion,0026,0023,impostor,1.001621,0.978187,REJECT,TR
Dual_Occlusion,0026,0024,impostor,1.067265,0.978187,REJECT,TR
Dual_Occlusion,0026,0025,impostor,1.18324,0.978187,REJECT,TR
Dual_Occlusion,0026,0026,genuine,0.95749,0.978187,ACCEPT,TA
Dual_Occlusion,0026,0027,impostor,0.797379,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0001,impostor,0.985562,0.978187,REJECT,TR
Dual_Occlusion,0026,0003,impostor,0.934246,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0004,impostor,0.947822,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0005,impostor,1.110143,0.978187,REJECT,TR
Dual_Occlusion,0026,0006,impostor,1.168501,0.978187,REJECT,TR
Dual_Occlusion,0026,0007,impostor,1.002794,0.978187,REJECT,TR
Dual_Occlusion,0026,0009,impostor,0.868933,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0010,impostor,0.917081,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0011,impostor,1.192621,0.978187,REJECT,TR
Dual_Occlusion,0026,0012,impostor,0.814358,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0013,impostor,0.975267,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0014,impostor,0.982224,0.978187,REJECT,TR
Dual_Occlusion,0026,0015,impostor,0.861754,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0016,impostor,0.922108,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0017,impostor,0.890516,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0018,impostor,1.054482,0.978187,REJECT,TR
Dual_Occlusion,0026,0019,impostor,1.091112,0.978187,REJECT,TR
Dual_Occlusion,0026,0020,impostor,0.980674,0.978187,REJECT,TR
Dual_Occlusion,0026,0021,impostor,1.263954,0.978187,REJECT,TR
Dual_Occlusion,0026,0022,impostor,1.007233,0.978187,REJECT,TR
Dual_Occlusion,0026,0023,impostor,1.001167,0.978187,REJECT,TR
Dual_Occlusion,0026,0024,impostor,1.086598,0.978187,REJECT,TR
Dual_Occlusion,0026,0025,impostor,1.155924,0.978187,REJECT,TR
Dual_Occlusion,0026,0026,genuine,0.928448,0.978187,ACCEPT,TA
Dual_Occlusion,0026,0027,impostor,0.853538,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0001,impostor,1.007984,0.978187,REJECT,TR
Dual_Occlusion,0026,0003,impostor,0.989796,0.978187,REJECT,TR
Dual_Occlusion,0026,0004,impostor,0.951591,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0005,impostor,1.040135,0.978187,REJECT,TR
Dual_Occlusion,0026,0006,impostor,1.114932,0.978187,REJECT,TR
Dual_Occlusion,0026,0007,impostor,0.919303,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0009,impostor,0.902818,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0010,impostor,0.925809,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0011,impostor,1.080716,0.978187,REJECT,TR
Dual_Occlusion,0026,0012,impostor,0.865813,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0013,impostor,1.00591,0.978187,REJECT,TR
Dual_Occlusion,0026,0014,impostor,1.072702,0.978187,REJECT,TR
Dual_Occlusion,0026,0015,impostor,1.009117,0.978187,REJECT,TR
Dual_Occlusion,0026,0016,impostor,0.83766,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0017,impostor,0.855941,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0018,impostor,1.02865,0.978187,REJECT,TR
Dual_Occlusion,0026,0019,impostor,1.018806,0.978187,REJECT,TR
Dual_Occlusion,0026,0020,impostor,0.992745,0.978187,REJECT,TR
Dual_Occlusion,0026,0021,impostor,1.144383,0.978187,REJECT,TR
Dual_Occlusion,0026,0022,impostor,0.914075,0.978187,ACCEPT,FA
Dual_Occlusion,0026,0023,impostor,1.012476,0.978187,REJECT,TR
Dual_Occlusion,0026,0024,impostor,1.015362,0.978187,REJECT,TR
Dual_Occlusion,0026,0025,impostor,1.032137,0.978187,REJECT,TR
Dual_Occlusion,0026,0026,genuine,0.972302,0.978187,ACCEPT,TA
Dual_Occlusion,0026,0027,impostor,0.929415,0.978187,ACCEPT,FA
